"loan_id","loan_purpose","date","loan_granted","loan_repaid"
85484,"other","2012-10-19",1,1
167309,"emergency_funds","2012-06-13",1,1
649038,"emergency_funds","2012-05-18",0,NA
963246,"home","2012-08-02",1,1
936141,"investment","2012-03-06",1,1
901792,"investment","2012-03-28",0,NA
997019,"emergency_funds","2012-11-01",1,0
790014,"home","2012-04-11",1,1
955279,"business","2012-05-09",0,NA
157823,"investment","2012-05-09",1,1
316209,"business","2012-11-19",1,0
673538,"investment","2012-06-28",0,NA
695362,"emergency_funds","2012-11-02",1,1
155937,"investment","2012-04-16",0,NA
817388,"emergency_funds","2012-05-28",1,1
227991,"investment","2012-07-17",1,1
607048,"emergency_funds","2012-03-08",0,NA
69984,"emergency_funds","2012-05-02",0,NA
248618,"business","2012-02-07",1,1
404821,"other","2012-06-07",1,0
192045,"home","2012-08-03",0,NA
405270,"other","2012-03-26",1,0
769238,"emergency_funds","2012-05-07",0,NA
504219,"other","2012-06-12",1,0
213131,"business","2012-06-06",1,1
243722,"investment","2012-10-23",1,1
719485,"home","2012-03-13",0,NA
900105,"home","2012-04-23",1,1
725883,"investment","2012-11-06",0,NA
601260,"investment","2012-10-22",1,0
405712,"business","2012-08-30",1,1
602898,"business","2012-04-12",0,NA
53937,"business","2012-03-12",0,NA
636491,"investment","2012-08-03",0,NA
955731,"other","2012-09-21",1,0
502033,"business","2012-07-06",1,0
865563,"home","2012-09-11",1,0
904584,"investment","2012-02-23",1,1
489652,"business","2012-09-28",0,NA
214528,"other","2012-09-04",0,NA
642826,"other","2012-09-27",0,NA
317053,"home","2012-02-23",1,1
183064,"emergency_funds","2012-08-16",0,NA
932232,"investment","2012-05-14",0,NA
767866,"business","2012-01-04",0,NA
780977,"emergency_funds","2012-10-18",1,0
97874,"home","2012-07-23",1,1
258338,"other","2012-11-13",0,NA
704526,"business","2012-08-21",0,NA
239523,"emergency_funds","2012-04-23",1,1
76306,"emergency_funds","2012-05-14",0,NA
702779,"home","2012-10-02",1,0
323486,"investment","2012-11-22",1,1
258422,"other","2012-08-08",1,0
801183,"emergency_funds","2012-02-14",0,NA
843206,"investment","2012-01-10",0,NA
632067,"other","2012-08-09",1,1
172325,"business","2012-04-02",0,NA
558240,"business","2012-02-01",0,NA
733000,"emergency_funds","2012-06-25",1,1
128907,"investment","2012-02-09",1,0
715149,"business","2012-11-23",1,0
379639,"other","2012-12-24",0,NA
202155,"business","2012-02-22",0,NA
120912,"business","2012-03-12",0,NA
83459,"emergency_funds","2012-04-23",1,1
358839,"business","2012-09-21",1,1
602835,"other","2012-10-18",0,NA
769545,"business","2012-03-12",0,NA
96869,"home","2012-05-16",1,0
777529,"emergency_funds","2012-10-26",0,NA
189728,"home","2012-05-25",1,0
353022,"investment","2012-08-15",1,1
699743,"emergency_funds","2012-03-07",0,NA
459058,"investment","2012-06-14",1,1
988625,"other","2012-01-05",1,1
400592,"investment","2012-10-11",1,1
517530,"business","2012-01-20",1,1
818890,"other","2012-05-24",1,1
479105,"investment","2012-10-29",0,NA
856732,"emergency_funds","2012-04-10",0,NA
361152,"other","2012-02-23",0,NA
497371,"business","2012-09-11",1,1
390924,"business","2012-11-05",0,NA
455455,"home","2012-06-05",0,NA
885323,"business","2012-12-14",0,NA
225413,"home","2012-11-29",1,0
349495,"home","2012-08-29",1,0
56860,"other","2012-06-12",0,NA
186050,"home","2012-01-12",0,NA
170347,"business","2012-11-23",0,NA
574689,"home","2012-07-10",0,NA
764533,"business","2012-03-22",0,NA
513247,"home","2012-09-19",0,NA
595511,"business","2012-09-05",1,1
217416,"emergency_funds","2012-02-14",1,1
200507,"other","2012-05-03",0,NA
665329,"investment","2012-12-14",1,1
986385,"business","2012-08-14",1,1
73166,"home","2012-10-09",0,NA
824484,"home","2012-06-14",0,NA
360747,"home","2012-11-30",0,NA
162675,"investment","2012-10-22",0,NA
55903,"other","2012-02-10",1,1
131891,"home","2012-03-20",0,NA
943077,"other","2012-08-21",0,NA
934877,"home","2012-12-26",1,1
129101,"other","2012-11-20",1,1
586451,"home","2012-09-21",0,NA
24847,"business","2012-09-24",0,NA
30664,"home","2012-04-17",1,1
539907,"home","2012-07-18",0,NA
389246,"business","2012-01-12",0,NA
661023,"emergency_funds","2012-08-30",0,NA
231117,"investment","2012-04-05",0,NA
914939,"other","2012-10-08",1,0
25501,"other","2012-09-18",1,1
889078,"investment","2012-11-01",1,1
917730,"home","2012-01-19",0,NA
51783,"other","2012-02-21",1,1
399183,"other","2012-12-25",1,1
469556,"home","2012-12-28",1,0
275685,"home","2012-04-04",0,NA
566151,"investment","2012-09-26",1,0
1909,"business","2012-08-31",0,NA
939101,"other","2012-05-07",0,NA
398189,"home","2012-06-06",0,NA
974039,"business","2012-06-04",1,1
466864,"home","2012-03-16",1,1
399246,"investment","2012-06-21",1,1
513859,"emergency_funds","2012-04-09",1,1
568860,"business","2012-01-12",0,NA
900873,"home","2012-03-30",1,1
468825,"investment","2012-09-27",0,NA
560053,"emergency_funds","2012-07-02",0,NA
17002,"emergency_funds","2012-05-02",0,NA
305382,"other","2012-08-16",1,0
112873,"home","2012-11-27",0,NA
593453,"home","2012-07-18",1,1
586802,"home","2012-08-06",1,1
813889,"investment","2012-11-05",0,NA
671057,"business","2012-11-22",0,NA
728460,"home","2012-09-13",0,NA
569136,"other","2012-05-30",0,NA
144901,"business","2012-02-23",1,1
131847,"other","2012-02-28",0,NA
980345,"home","2012-04-09",1,1
507372,"emergency_funds","2012-03-23",1,1
757294,"business","2012-06-18",0,NA
170559,"emergency_funds","2012-07-10",0,NA
847285,"home","2012-11-06",1,1
19980,"business","2012-10-15",1,1
689341,"other","2012-10-24",0,NA
219194,"home","2012-03-01",0,NA
762359,"emergency_funds","2012-03-15",1,0
934474,"investment","2012-10-23",1,1
785612,"home","2012-06-11",0,NA
414455,"business","2012-11-29",0,NA
127290,"home","2012-09-04",1,0
477821,"business","2012-05-16",1,1
892156,"home","2012-03-07",0,NA
643919,"emergency_funds","2012-08-07",1,0
922019,"business","2012-07-10",0,NA
352976,"home","2012-06-29",1,1
734152,"investment","2012-02-29",0,NA
853115,"investment","2012-05-21",1,0
261756,"home","2012-11-09",0,NA
697381,"investment","2012-09-13",0,NA
518158,"investment","2012-05-23",0,NA
548694,"investment","2012-06-07",0,NA
120689,"other","2012-08-08",0,NA
46917,"business","2012-01-16",0,NA
331723,"emergency_funds","2012-11-13",0,NA
213478,"home","2012-01-24",0,NA
165266,"home","2012-02-22",1,1
742586,"other","2012-12-19",0,NA
14474,"investment","2012-02-07",1,1
174607,"home","2012-11-29",1,0
246830,"home","2012-03-29",1,1
867478,"home","2012-09-25",1,1
537220,"investment","2012-03-08",1,0
800072,"other","2012-05-21",0,NA
465908,"business","2012-05-30",0,NA
920628,"investment","2012-09-10",0,NA
686951,"emergency_funds","2012-07-04",1,0
180746,"other","2012-01-19",0,NA
769468,"business","2012-07-23",0,NA
739786,"other","2012-12-10",0,NA
177511,"home","2012-02-16",0,NA
831012,"home","2012-10-11",0,NA
465373,"other","2012-04-09",1,0
29508,"other","2012-12-05",0,NA
659277,"home","2012-05-10",0,NA
610987,"emergency_funds","2012-01-03",1,0
906134,"business","2012-05-03",0,NA
594677,"business","2012-10-12",1,1
349207,"emergency_funds","2012-09-04",1,0
149106,"business","2012-03-12",0,NA
511893,"emergency_funds","2012-12-17",0,NA
113482,"home","2012-11-20",0,NA
219301,"home","2012-02-02",1,1
370566,"emergency_funds","2012-08-14",0,NA
768280,"emergency_funds","2012-11-01",1,0
215605,"business","2012-05-31",1,0
180876,"business","2012-04-20",1,1
806298,"home","2012-11-13",0,NA
274572,"investment","2012-10-05",0,NA
171079,"home","2012-10-24",0,NA
407681,"investment","2012-06-18",1,0
212273,"investment","2012-06-05",1,0
629915,"other","2012-12-25",0,NA
647920,"investment","2012-01-13",0,NA
782339,"home","2012-09-17",1,0
745168,"business","2012-11-15",0,NA
397705,"emergency_funds","2012-11-19",1,1
892438,"investment","2012-11-21",1,1
757147,"business","2012-10-16",0,NA
381502,"investment","2012-08-30",1,1
998911,"business","2012-01-03",0,NA
195202,"other","2012-08-29",1,0
780712,"home","2012-12-24",0,NA
766710,"emergency_funds","2012-03-19",0,NA
957989,"business","2012-05-14",0,NA
294029,"other","2012-01-16",1,0
918828,"business","2012-04-17",0,NA
638622,"business","2012-06-21",0,NA
389515,"home","2012-07-31",0,NA
402845,"emergency_funds","2012-05-17",0,NA
158071,"business","2012-12-04",1,1
508133,"emergency_funds","2012-06-07",1,0
240867,"home","2012-07-18",1,1
352273,"home","2012-08-13",0,NA
431478,"business","2012-01-23",1,1
132472,"business","2012-03-15",0,NA
299112,"investment","2012-12-10",1,1
977635,"other","2012-04-06",0,NA
231363,"emergency_funds","2012-07-03",0,NA
882221,"emergency_funds","2012-08-16",0,NA
544094,"business","2012-09-05",1,0
336605,"home","2012-02-01",0,NA
287897,"business","2012-03-28",1,1
934522,"investment","2012-05-31",0,NA
578043,"business","2012-04-13",1,1
924146,"home","2012-05-01",0,NA
939209,"home","2012-06-20",1,1
353188,"emergency_funds","2012-11-19",1,0
430401,"business","2012-03-09",0,NA
268238,"business","2012-02-02",1,1
386980,"investment","2012-02-23",0,NA
357453,"investment","2012-04-09",0,NA
828036,"investment","2012-11-26",1,0
675438,"emergency_funds","2012-03-28",0,NA
145959,"investment","2012-02-02",0,NA
971298,"business","2012-11-22",0,NA
970471,"investment","2012-01-31",1,1
621738,"home","2012-09-03",0,NA
663829,"home","2012-06-06",1,1
371771,"home","2012-04-25",1,1
464768,"emergency_funds","2012-10-10",1,0
256310,"investment","2012-05-23",0,NA
819235,"investment","2012-10-18",1,1
877714,"other","2012-05-29",0,NA
596355,"emergency_funds","2012-05-31",0,NA
552649,"business","2012-08-07",1,1
18636,"investment","2012-12-05",1,1
140305,"emergency_funds","2012-06-06",0,NA
977827,"business","2012-12-27",1,1
897386,"home","2012-11-23",1,1
138279,"business","2012-04-17",0,NA
369203,"business","2012-05-24",0,NA
513282,"home","2012-05-29",1,0
28124,"investment","2012-02-08",0,NA
335524,"other","2012-11-02",0,NA
339297,"investment","2012-06-12",1,1
888772,"business","2012-11-27",0,NA
162186,"business","2012-11-13",0,NA
639123,"business","2012-01-24",0,NA
286592,"investment","2012-10-02",0,NA
556716,"emergency_funds","2012-08-22",1,1
116026,"other","2012-06-15",0,NA
683226,"home","2012-11-14",1,1
501410,"other","2012-05-04",1,0
641906,"home","2012-04-06",0,NA
215229,"emergency_funds","2012-05-01",1,0
193565,"investment","2012-05-10",1,1
177646,"emergency_funds","2012-01-31",0,NA
654777,"home","2012-04-18",0,NA
293500,"business","2012-10-08",0,NA
337017,"investment","2012-02-27",0,NA
282939,"other","2012-03-15",1,1
441737,"other","2012-07-13",0,NA
64982,"business","2012-09-28",1,1
398966,"home","2012-03-16",1,1
517826,"other","2012-02-13",1,1
3915,"home","2012-09-19",0,NA
47293,"other","2012-10-08",1,1
393670,"other","2012-08-14",0,NA
582401,"business","2012-09-18",0,NA
357066,"home","2012-08-15",1,1
442420,"other","2012-07-16",0,NA
108130,"other","2012-12-21",1,1
56211,"investment","2012-06-25",0,NA
284120,"business","2012-06-18",0,NA
626036,"other","2012-02-14",0,NA
518116,"home","2012-09-28",1,0
766438,"business","2012-02-01",1,1
331149,"investment","2012-11-05",0,NA
799853,"emergency_funds","2012-11-08",1,0
136491,"home","2012-09-10",0,NA
925933,"business","2012-06-19",1,1
979723,"investment","2012-08-07",0,NA
993101,"other","2012-02-15",0,NA
272520,"home","2012-04-04",1,1
651738,"business","2012-09-14",1,1
314745,"business","2012-09-04",0,NA
383049,"investment","2012-01-05",1,0
661007,"investment","2012-02-27",0,NA
4165,"emergency_funds","2012-05-10",1,0
594794,"home","2012-01-18",1,0
956449,"home","2012-05-15",0,NA
449822,"business","2012-12-12",1,1
791716,"investment","2012-05-02",0,NA
112441,"home","2012-02-09",0,NA
394798,"home","2012-05-09",1,1
650630,"business","2012-08-13",0,NA
608742,"other","2012-08-01",0,NA
992978,"business","2012-06-08",0,NA
502930,"home","2012-07-03",0,NA
445645,"home","2012-03-05",0,NA
69357,"emergency_funds","2012-01-06",1,0
398072,"home","2012-09-13",1,1
882496,"emergency_funds","2012-12-04",0,NA
38164,"investment","2012-03-19",0,NA
501541,"emergency_funds","2012-05-02",0,NA
591998,"home","2012-06-27",0,NA
395537,"business","2012-09-03",0,NA
700629,"other","2012-03-12",0,NA
848903,"home","2012-10-17",1,0
426774,"home","2012-10-22",1,0
920255,"investment","2012-11-22",1,0
444846,"home","2012-08-15",1,0
482378,"home","2012-10-02",1,1
172936,"investment","2012-09-05",0,NA
636110,"investment","2012-11-14",1,1
318931,"business","2012-11-08",0,NA
899356,"home","2012-05-03",1,1
352064,"investment","2012-10-19",0,NA
670011,"emergency_funds","2012-03-27",0,NA
850367,"investment","2012-03-15",1,1
628583,"investment","2012-09-06",1,1
144221,"investment","2012-10-17",0,NA
366872,"investment","2012-07-03",0,NA
415869,"home","2012-01-24",0,NA
396959,"business","2012-09-03",0,NA
1593,"home","2012-11-12",0,NA
500832,"other","2012-07-31",1,1
117962,"home","2012-02-06",1,1
226703,"investment","2012-08-03",0,NA
751344,"emergency_funds","2012-02-23",0,NA
516580,"business","2012-09-06",0,NA
352078,"home","2012-04-17",0,NA
494318,"business","2012-02-07",0,NA
678826,"emergency_funds","2012-02-29",0,NA
663619,"home","2012-12-11",0,NA
441605,"business","2012-03-28",0,NA
475531,"home","2012-06-22",0,NA
746001,"emergency_funds","2012-10-19",0,NA
337993,"investment","2012-11-19",1,1
107072,"other","2012-06-28",1,1
135668,"home","2012-11-02",1,0
234836,"investment","2012-08-28",1,1
526994,"home","2012-10-18",1,0
684883,"investment","2012-09-25",1,1
311613,"emergency_funds","2012-03-27",0,NA
665940,"emergency_funds","2012-09-17",1,1
31584,"business","2012-11-20",0,NA
992783,"business","2012-10-30",0,NA
801167,"other","2012-03-19",1,1
688191,"other","2012-10-10",0,NA
925388,"emergency_funds","2012-02-27",1,1
724730,"emergency_funds","2012-12-18",0,NA
929339,"emergency_funds","2012-04-25",0,NA
978542,"home","2012-04-04",0,NA
609449,"other","2012-05-21",1,1
62635,"emergency_funds","2012-02-02",1,1
574213,"business","2012-10-24",0,NA
363844,"emergency_funds","2012-10-24",0,NA
757717,"investment","2012-11-01",1,1
169404,"other","2012-03-08",1,0
756892,"other","2012-04-19",0,NA
815361,"investment","2012-06-21",1,0
81242,"investment","2012-03-15",1,0
238537,"other","2012-10-09",0,NA
588687,"emergency_funds","2012-07-31",0,NA
586114,"home","2012-09-04",1,0
14460,"home","2012-05-08",1,0
738640,"home","2012-03-15",1,1
512763,"business","2012-10-15",0,NA
192420,"investment","2012-01-20",0,NA
205360,"other","2012-12-18",1,0
677584,"investment","2012-01-06",1,1
894007,"other","2012-12-26",0,NA
905392,"home","2012-08-20",1,1
253047,"business","2012-05-25",1,0
766133,"other","2012-05-03",1,0
698492,"other","2012-10-18",0,NA
853228,"investment","2012-07-30",1,0
151516,"home","2012-06-07",1,1
204307,"investment","2012-09-06",1,1
932852,"home","2012-10-08",0,NA
629056,"investment","2012-08-23",0,NA
691958,"business","2012-07-16",0,NA
142002,"business","2012-09-12",0,NA
427417,"other","2012-12-04",1,1
547701,"home","2012-12-19",1,1
349435,"other","2012-11-28",1,1
437484,"other","2012-05-14",0,NA
61997,"business","2012-06-26",0,NA
649232,"other","2012-12-25",0,NA
884076,"other","2012-02-20",1,1
905435,"emergency_funds","2012-05-23",1,0
211186,"business","2012-05-16",0,NA
383048,"home","2012-09-28",1,1
528722,"business","2012-08-02",0,NA
520359,"investment","2012-09-25",0,NA
531501,"other","2012-03-27",1,0
937624,"other","2012-09-19",0,NA
249809,"business","2012-03-13",1,1
746938,"home","2012-08-09",1,0
588895,"other","2012-02-01",1,1
556203,"emergency_funds","2012-04-03",0,NA
466904,"emergency_funds","2012-10-17",0,NA
966570,"investment","2012-09-06",1,1
699968,"investment","2012-05-02",1,0
156273,"other","2012-02-29",0,NA
721466,"business","2012-08-14",0,NA
298607,"business","2012-12-10",0,NA
532163,"investment","2012-11-07",1,0
368301,"home","2012-10-03",1,0
242557,"other","2012-09-03",1,1
87556,"home","2012-03-05",1,0
18730,"home","2012-10-31",1,0
609292,"home","2012-12-19",1,0
359040,"other","2012-05-01",1,0
914015,"emergency_funds","2012-05-03",0,NA
597180,"business","2012-06-18",0,NA
872898,"business","2012-09-03",1,1
531264,"business","2012-03-23",0,NA
657303,"emergency_funds","2012-05-11",0,NA
403889,"home","2012-03-22",1,1
914433,"emergency_funds","2012-12-26",0,NA
81290,"other","2012-05-17",0,NA
635198,"investment","2012-05-31",1,1
751692,"home","2012-11-05",0,NA
765198,"home","2012-05-02",0,NA
877802,"business","2012-04-06",0,NA
100457,"home","2012-02-20",0,NA
38402,"emergency_funds","2012-11-28",0,NA
735704,"emergency_funds","2012-10-03",0,NA
740014,"business","2012-07-30",0,NA
359688,"business","2012-01-05",0,NA
877070,"emergency_funds","2012-04-06",1,0
564685,"emergency_funds","2012-04-10",1,1
39375,"investment","2012-12-25",0,NA
380912,"investment","2012-11-19",0,NA
310405,"emergency_funds","2012-04-25",0,NA
551408,"business","2012-10-22",0,NA
270325,"home","2012-08-21",1,1
591839,"emergency_funds","2012-03-09",1,0
810060,"emergency_funds","2012-04-26",0,NA
153646,"business","2012-06-22",1,1
153648,"other","2012-02-22",0,NA
380794,"investment","2012-12-18",0,NA
10636,"home","2012-03-21",0,NA
542677,"home","2012-10-09",0,NA
537719,"home","2012-08-20",0,NA
205573,"investment","2012-01-24",1,1
674756,"emergency_funds","2012-01-10",0,NA
750543,"home","2012-03-28",1,0
502288,"investment","2012-08-09",1,1
899384,"business","2012-06-11",0,NA
164039,"other","2012-02-15",0,NA
70471,"home","2012-10-30",1,1
579064,"emergency_funds","2012-08-30",0,NA
450887,"home","2012-11-16",1,1
424290,"other","2012-01-09",1,1
122625,"business","2012-10-18",1,0
568879,"emergency_funds","2012-03-21",1,0
774305,"investment","2012-03-28",1,1
168029,"investment","2012-01-16",0,NA
841429,"other","2012-12-07",1,1
768602,"other","2012-08-15",1,1
619636,"investment","2012-01-30",1,0
558474,"business","2012-01-20",1,0
68899,"investment","2012-12-03",0,NA
225788,"investment","2012-10-15",0,NA
367401,"other","2012-07-17",1,0
121750,"investment","2012-10-02",1,0
616072,"investment","2012-09-27",0,NA
101174,"investment","2012-01-19",0,NA
63086,"home","2012-04-03",0,NA
177569,"business","2012-10-16",1,0
634515,"emergency_funds","2012-02-14",0,NA
190199,"home","2012-08-02",0,NA
299383,"home","2012-12-06",1,1
360955,"investment","2012-01-19",0,NA
743084,"home","2012-05-01",0,NA
500038,"emergency_funds","2012-03-23",1,0
597590,"emergency_funds","2012-07-18",0,NA
701455,"business","2012-12-07",1,1
897915,"home","2012-06-19",1,0
417478,"emergency_funds","2012-05-22",1,0
