"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
939650,1,"customer_service",9,90000,"2011-08-22",NA
694726,1,"customer_service",5,70000,"2011-02-28","2011-12-16"
375432,5,"design",10,95000,"2014-07-28",NA
675210,6,"marketing",25,163000,"2015-06-08",NA
465575,1,"customer_service",26,113000,"2012-01-23","2015-01-09"
994722,6,"customer_service",19,103000,"2013-11-11",NA
237176,1,"customer_service",14,92000,"2013-12-26",NA
374772,7,"data_science",14,178000,"2013-07-01",NA
902276,3,"data_science",8,137000,"2013-03-18","2014-03-21"
931470,9,"customer_service",6,63000,"2014-05-12",NA
611969,10,"sales",13,93000,"2012-11-12","2014-11-21"
123756,4,"customer_service",11,55000,"2012-10-08","2013-10-18"
50574,2,"design",24,233000,"2015-05-04",NA
54175,9,"marketing",17,152000,"2012-09-04","2013-09-20"
629907,1,"data_science",13,193000,"2011-03-15","2012-04-27"
571602,3,"customer_service",24,91000,"2012-03-19",NA
461515,2,"customer_service",1,31000,"2014-09-22","2015-11-13"
422752,1,"customer_service",6,81000,"2012-12-31","2015-01-30"
671986,1,"customer_service",14,66000,"2014-02-18","2014-11-28"
101435,1,"customer_service",16,125000,"2012-05-21",NA
770813,1,"marketing",15,194000,"2012-05-14",NA
887606,2,"engineer",13,211000,"2013-09-16","2014-09-26"
845983,1,"customer_service",8,75000,"2014-11-10",NA
909365,5,"engineer",1,47000,"2012-07-30","2013-08-30"
961847,3,"customer_service",23,99000,"2014-11-03","2015-07-31"
220996,1,"engineer",24,314000,"2012-01-31","2014-09-12"
184860,1,"customer_service",5,65000,"2014-12-15",NA
266074,4,"engineer",5,162000,"2011-10-31","2012-09-28"
318609,3,"customer_service",5,73000,"2015-11-09",NA
174988,7,"engineer",19,255000,"2014-06-30",NA
975602,8,"customer_service",10,62000,"2014-03-31","2015-03-06"
301501,7,"customer_service",29,93000,"2014-05-27","2015-04-10"
114350,1,"marketing",12,139000,"2014-05-19","2015-03-06"
710561,2,"sales",6,105000,"2012-02-27","2012-12-07"
364047,2,"engineer",6,188000,"2011-11-21","2013-01-18"
655272,9,"engineer",15,258000,"2014-06-09",NA
316472,6,"marketing",25,173000,"2014-02-18",NA
976488,1,"customer_service",10,82000,"2012-10-22","2013-10-04"
394801,9,"data_science",21,266000,"2015-01-20",NA
692128,2,"sales",19,203000,"2014-07-21","2015-07-17"
231180,1,"marketing",1,52000,"2012-04-23","2015-09-25"
766358,5,"marketing",16,142000,"2015-11-16",NA
675876,1,"customer_service",4,28000,"2014-08-11",NA
816196,1,"engineer",2,69000,"2011-08-15","2013-06-14"
605841,1,"sales",14,131000,"2012-03-26",NA
776018,2,"engineer",19,301000,"2015-06-01",NA
589626,4,"data_science",25,302000,"2011-02-22","2014-08-08"
350708,2,"marketing",8,118000,"2012-05-07",NA
8945,9,"customer_service",5,65000,"2011-10-03","2012-11-02"
538863,3,"customer_service",1,23000,"2011-10-04","2012-09-14"
788635,5,"customer_service",16,96000,"2014-10-06",NA
257119,6,"data_science",2,62000,"2012-07-16","2014-08-26"
494426,3,"customer_service",29,89000,"2014-04-14","2015-12-04"
340828,1,"customer_service",29,128000,"2015-07-20",NA
467985,6,"customer_service",23,101000,"2015-10-26",NA
998057,7,"data_science",21,253000,"2013-12-09",NA
620252,7,"data_science",3,54000,"2015-02-02",NA
712415,1,"customer_service",22,116000,"2011-02-14","2012-01-20"
200716,7,"customer_service",20,103000,"2015-09-28",NA
975721,1,"engineer",16,304000,"2015-07-27",NA
556862,1,"engineer",18,290000,"2012-08-14","2015-10-02"
408914,1,"data_science",19,3e+05,"2012-11-19","2015-10-09"
199162,4,"customer_service",14,69000,"2015-06-01",NA
310695,2,"sales",25,174000,"2015-07-27",NA
674053,5,"sales",8,94000,"2013-07-22","2015-02-27"
958245,10,"customer_service",28,74000,"2014-10-06",NA
100080,1,"customer_service",12,66000,"2013-05-06",NA
838441,9,"sales",6,92000,"2011-05-09","2013-12-13"
585864,3,"customer_service",6,62000,"2015-02-02",NA
797669,3,"engineer",19,225000,"2013-09-23","2014-12-19"
772314,1,"data_science",7,173000,"2014-06-30","2015-06-26"
895706,5,"customer_service",13,65000,"2013-03-04","2015-11-06"
845522,1,"engineer",11,232000,"2014-09-22",NA
677216,2,"data_science",11,2e+05,"2013-07-01","2015-11-13"
931220,2,"data_science",2,77000,"2014-09-02",NA
373175,1,"sales",24,198000,"2013-09-09",NA
949786,2,"customer_service",26,117000,"2015-06-15",NA
482232,7,"data_science",18,267000,"2011-07-18","2015-06-05"
65827,9,"customer_service",23,96000,"2011-03-23","2012-01-24"
799975,2,"sales",16,212000,"2012-12-17","2013-12-13"
897996,4,"customer_service",5,64000,"2012-02-13","2014-02-07"
829041,6,"marketing",16,177000,"2012-09-10","2013-09-27"
416564,1,"customer_service",8,80000,"2015-02-17",NA
328631,8,"design",22,174000,"2014-09-08",NA
411551,4,"marketing",28,145000,"2013-05-20","2014-07-11"
255643,4,"customer_service",7,56000,"2011-08-08","2012-06-22"
54009,6,"customer_service",12,65000,"2015-04-06",NA
966218,10,"customer_service",18,96000,"2012-10-08","2013-09-20"
813025,2,"sales",15,225000,"2012-05-07","2014-04-21"
808047,1,"marketing",21,195000,"2012-10-01",NA
783668,1,"data_science",3,84000,"2011-11-28","2012-09-28"
376872,2,"data_science",18,350000,"2013-05-20",NA
780872,5,"customer_service",14,63000,"2011-06-27","2012-08-03"
268636,4,"customer_service",16,101000,"2015-10-12",NA
328142,1,"marketing",24,185000,"2013-03-11",NA
983556,5,"customer_service",17,87000,"2013-06-10","2014-06-20"
406228,2,"customer_service",14,81000,"2013-05-06","2014-03-14"
754275,1,"engineer",12,228000,"2011-09-19","2014-06-06"
713549,10,"engineer",29,232000,"2012-12-31","2015-01-30"
574344,6,"data_science",8,133000,"2014-04-07",NA
805727,2,"engineer",29,294000,"2012-07-30","2015-07-10"
823379,5,"engineer",16,228000,"2011-10-25","2013-09-13"
953458,1,"customer_service",16,122000,"2012-12-17","2015-02-20"
306390,1,"engineer",22,281000,"2011-12-19","2014-07-18"
113286,1,"customer_service",20,114000,"2013-06-24",NA
270057,1,"customer_service",21,139000,"2011-10-24","2012-07-20"
361403,1,"sales",22,188000,"2012-11-26",NA
520193,10,"engineer",8,163000,"2014-04-21","2015-05-08"
92561,2,"customer_service",14,80000,"2013-08-19",NA
664735,2,"customer_service",26,140000,"2011-07-11","2013-12-27"
30569,4,"engineer",1,59000,"2012-12-06","2014-11-07"
989683,9,"customer_service",3,20000,"2015-09-21",NA
357461,8,"engineer",8,161000,"2015-02-17",NA
45761,2,"customer_service",7,78000,"2015-04-15",NA
350583,1,"engineer",14,245000,"2013-04-08",NA
748651,3,"data_science",29,261000,"2014-06-16","2015-05-15"
410775,2,"customer_service",12,66000,"2015-01-05",NA
431142,8,"data_science",5,138000,"2013-04-15","2015-03-27"
847375,1,"data_science",6,175000,"2013-10-08",NA
171611,8,"marketing",14,95000,"2015-04-27",NA
965898,6,"engineer",16,228000,"2013-04-15","2015-05-15"
197010,5,"engineer",10,122000,"2012-10-23",NA
261210,4,"sales",16,131000,"2012-01-23","2015-05-01"
665609,1,"data_science",5,181000,"2013-08-14",NA
273,1,"customer_service",28,124000,"2011-11-07","2013-11-08"
388710,3,"marketing",27,161000,"2011-06-06","2014-01-24"
196581,4,"customer_service",5,62000,"2011-08-15","2012-05-11"
422779,5,"customer_service",3,26000,"2015-03-09",NA
958833,1,"customer_service",7,71000,"2012-08-20","2014-08-08"
991442,10,"customer_service",17,90000,"2013-06-17","2014-07-18"
954340,4,"data_science",10,186000,"2014-09-29",NA
971545,10,"sales",12,86000,"2015-02-02",NA
413783,3,"marketing",17,162000,"2014-07-15","2015-09-04"
919527,3,"marketing",27,158000,"2012-01-17",NA
908269,3,"marketing",17,152000,"2012-10-22","2013-11-01"
732870,9,"marketing",16,161000,"2012-07-31","2013-07-19"
694489,2,"data_science",11,199000,"2014-12-15",NA
123191,2,"engineer",28,296000,"2011-08-22","2015-02-27"
141634,4,"customer_service",1,23000,"2015-05-05",NA
22044,1,"engineer",1,65000,"2015-11-24",NA
990407,1,"customer_service",12,68000,"2015-11-16",NA
40095,7,"marketing",12,129000,"2013-09-09","2015-03-20"
37823,10,"data_science",24,249000,"2015-10-05",NA
602939,4,"data_science",26,198000,"2012-06-27","2013-05-03"
185928,1,"engineer",10,204000,"2014-06-16",NA
310621,2,"customer_service",15,121000,"2012-09-25","2014-10-10"
618437,9,"customer_service",19,86000,"2015-04-21",NA
642087,1,"sales",16,210000,"2013-12-09","2015-05-29"
988450,1,"marketing",3,49000,"2015-03-16",NA
686312,3,"sales",27,143000,"2011-06-27","2012-06-29"
604780,1,"customer_service",15,122000,"2015-06-22",NA
69869,7,"customer_service",19,109000,"2013-06-03","2015-02-20"
442211,6,"data_science",11,136000,"2015-06-02",NA
405830,1,"customer_service",3,27000,"2013-01-07",NA
42629,2,"customer_service",15,95000,"2014-10-29","2015-09-04"
824177,2,"customer_service",9,82000,"2012-04-16","2015-09-18"
370924,3,"design",9,111000,"2011-10-04","2013-05-24"
942178,1,"engineer",2,88000,"2012-01-11","2013-11-01"
147492,4,"data_science",16,231000,"2012-03-27","2014-03-21"
18837,4,"customer_service",15,98000,"2011-01-24","2011-12-16"
188097,5,"sales",27,133000,"2011-07-18","2013-07-05"
665474,3,"customer_service",9,65000,"2012-06-04","2014-11-07"
351393,1,"customer_service",6,59000,"2011-12-12","2013-10-18"
956730,2,"data_science",2,75000,"2011-08-08","2013-09-20"
656405,1,"data_science",23,267000,"2011-06-06","2013-04-26"
938432,1,"marketing",14,132000,"2015-09-21",NA
250943,4,"engineer",12,165000,"2011-10-10","2013-12-06"
515479,4,"customer_service",11,70000,"2014-12-23",NA
833486,7,"marketing",15,159000,"2015-05-18",NA
53216,1,"customer_service",9,75000,"2015-01-05",NA
606597,2,"data_science",27,312000,"2011-12-19","2015-02-06"
26302,1,"customer_service",9,81000,"2014-02-26","2015-03-13"
146964,7,"customer_service",15,96000,"2011-07-11","2014-10-31"
322079,3,"marketing",10,111000,"2011-12-20","2013-07-26"
188236,2,"design",10,117000,"2015-02-02",NA
791234,7,"customer_service",14,63000,"2012-10-22","2015-11-06"
370423,2,"marketing",23,187000,"2011-05-31","2012-05-18"
313213,6,"customer_service",29,105000,"2012-09-04",NA
297603,5,"data_science",17,226000,"2014-04-09","2015-02-06"
477145,1,"customer_service",18,122000,"2011-02-22","2013-08-30"
6556,10,"data_science",19,272000,"2013-10-14",NA
965792,3,"customer_service",3,23000,"2013-12-16",NA
875046,4,"customer_service",5,52000,"2014-12-08",NA
576521,10,"sales",14,103000,"2014-09-15","2015-09-25"
733938,1,"customer_service",17,122000,"2012-06-04","2013-05-01"
133659,1,"customer_service",20,106000,"2013-03-04","2014-02-21"
711736,1,"engineer",12,202000,"2012-06-04","2013-05-03"
657773,9,"engineer",22,225000,"2012-06-11","2014-09-12"
122398,2,"customer_service",7,69000,"2012-07-23","2014-06-20"
236130,8,"customer_service",11,65000,"2013-12-30","2015-01-20"
901521,10,"data_science",6,144000,"2014-05-05",NA
240154,5,"engineer",14,182000,"2015-08-24",NA
170978,1,"sales",3,52000,"2011-09-12","2013-08-02"
341806,1,"customer_service",24,123000,"2015-06-22",NA
472565,1,"customer_service",16,117000,"2012-02-21","2013-11-15"
659455,2,"sales",13,121000,"2015-06-01",NA
89551,8,"customer_service",9,62000,"2012-02-27","2012-11-30"
868896,4,"marketing",1,38000,"2012-04-02","2014-05-02"
172759,3,"sales",27,162000,"2015-07-16",NA
997388,8,"data_science",14,140000,"2013-09-09","2015-12-04"
402859,1,"marketing",28,219000,"2014-07-14",NA
172410,1,"customer_service",13,75000,"2011-11-01","2012-12-07"
946462,1,"engineer",17,320000,"2014-06-30",NA
635667,2,"customer_service",21,119000,"2014-02-05",NA
780333,1,"engineer",19,299000,"2011-06-27","2015-01-23"
421535,1,"customer_service",15,112000,"2012-09-17","2014-09-19"
1374,1,"sales",7,115000,"2014-07-02","2015-08-21"
19251,1,"design",25,2e+05,"2013-10-07","2014-08-22"
853262,3,"customer_service",1,31000,"2014-01-21",NA
997941,9,"customer_service",21,92000,"2013-02-04","2014-03-28"
504891,1,"data_science",20,294000,"2011-02-28","2012-04-20"
836225,4,"customer_service",19,98000,"2013-05-06","2014-05-30"
624795,8,"sales",10,109000,"2014-05-20","2015-06-19"
198790,2,"sales",3,48000,"2013-02-25",NA
188595,10,"customer_service",14,62000,"2013-06-10","2015-06-11"
104784,1,"customer_service",4,28000,"2015-04-20",NA
160589,3,"engineer",21,261000,"2012-12-03","2014-08-29"
182224,4,"design",8,97000,"2014-02-03",NA
589096,1,"customer_service",11,67000,"2013-12-16",NA
147362,6,"sales",7,113000,"2011-07-27","2014-09-19"
491131,1,"engineer",16,331000,"2012-03-26","2015-10-16"
130272,2,"marketing",13,131000,"2015-01-20",NA
434773,10,"customer_service",2,25000,"2012-05-07","2014-04-11"
512351,2,"customer_service",15,107000,"2013-11-11","2014-12-19"
686966,1,"engineer",21,301000,"2013-05-06","2014-07-07"
680423,7,"sales",2,38000,"2012-03-05","2014-11-21"
993644,9,"customer_service",21,90000,"2013-08-19","2014-07-18"
979339,5,"customer_service",16,91000,"2013-06-24","2014-07-11"
733094,1,"customer_service",1,30000,"2011-01-24","2011-12-30"
626730,3,"marketing",15,168000,"2011-01-31","2013-01-11"
93970,1,"customer_service",21,130000,"2015-01-26",NA
391842,1,"engineer",7,211000,"2012-04-10",NA
984020,3,"customer_service",7,69000,"2014-01-21",NA
157259,2,"customer_service",5,77000,"2012-05-07",NA
130238,3,"marketing",20,160000,"2014-02-10",NA
165030,1,"engineer",21,354000,"2011-07-11","2015-07-31"
315878,6,"customer_service",3,23000,"2013-01-14",NA
18697,1,"data_science",15,335000,"2013-04-01",NA
48270,3,"customer_service",20,84000,"2011-12-12","2012-11-30"
735714,1,"data_science",15,360000,"2015-08-31",NA
997641,1,"customer_service",17,134000,"2011-09-12","2012-06-22"
204247,1,"engineer",26,338000,"2015-04-13",NA
187925,1,"marketing",18,173000,"2014-03-26",NA
555187,1,"design",18,174000,"2013-06-24",NA
711764,1,"engineer",21,294000,"2012-09-04",NA
62157,10,"sales",2,45000,"2013-06-03",NA
88683,1,"data_science",2,67000,"2014-05-12","2015-04-24"
87744,5,"customer_service",2,25000,"2014-08-11",NA
793847,7,"engineer",21,201000,"2012-09-11",NA
107771,1,"sales",11,133000,"2014-10-27",NA
684762,3,"customer_service",6,60000,"2013-02-25","2014-02-20"
879664,1,"customer_service",8,65000,"2014-07-14",NA
873700,1,"customer_service",13,71000,"2015-09-28",NA
483777,1,"marketing",9,110000,"2012-06-11","2015-10-30"
992243,8,"customer_service",13,55000,"2011-06-06","2014-04-21"
914316,3,"engineer",23,276000,"2013-05-20","2014-06-13"
477525,9,"marketing",10,80000,"2012-05-07","2014-05-30"
508611,1,"design",26,189000,"2012-05-29","2014-12-26"
581482,1,"engineer",11,209000,"2012-12-03",NA
230741,3,"marketing",12,110000,"2015-04-06",NA
994294,1,"marketing",26,2e+05,"2015-11-09",NA
79956,2,"customer_service",22,89000,"2015-04-27",NA
136287,2,"sales",8,134000,"2013-08-29",NA
166988,9,"engineer",20,265000,"2014-02-26",NA
23009,9,"customer_service",15,91000,"2012-12-26","2014-03-07"
595105,3,"sales",3,36000,"2012-01-03","2014-11-21"
190667,1,"customer_service",17,116000,"2014-09-22",NA
89037,9,"marketing",17,175000,"2013-07-08",NA
180000,8,"data_science",4,59000,"2015-04-02",NA
688326,2,"marketing",1,59000,"2011-11-28","2013-01-25"
820063,1,"customer_service",8,82000,"2013-03-18",NA
158091,9,"marketing",22,156000,"2015-01-12","2015-12-04"
456151,5,"customer_service",20,78000,"2015-10-19",NA
937263,1,"customer_service",20,102000,"2013-04-15",NA
76623,5,"customer_service",21,89000,"2014-09-15",NA
162373,9,"engineer",11,191000,"2015-05-04",NA
765679,1,"customer_service",6,81000,"2013-07-15","2015-05-08"
325335,3,"customer_service",4,24000,"2015-04-13",NA
585550,4,"engineer",5,171000,"2015-08-17",NA
670670,2,"customer_service",24,135000,"2011-09-26","2012-08-31"
799613,1,"marketing",28,192000,"2011-05-16","2014-06-13"
414903,1,"data_science",7,210000,"2015-03-10",NA
212726,6,"customer_service",26,102000,"2013-01-14",NA
370051,10,"marketing",1,45000,"2014-04-21",NA
790499,5,"customer_service",13,63000,"2015-04-13",NA
181501,10,"engineer",18,220000,"2013-05-28","2015-11-24"
296649,4,"data_science",13,136000,"2011-12-27","2015-03-06"
927009,4,"engineer",11,162000,"2014-06-16","2015-04-06"
286278,9,"marketing",2,38000,"2012-05-29","2015-10-09"
810181,10,"engineer",29,233000,"2014-03-17",NA
93189,2,"customer_service",5,88000,"2011-03-09","2013-07-05"
330865,8,"marketing",6,107000,"2013-11-11","2015-01-09"
551521,1,"customer_service",16,138000,"2013-04-22","2014-06-27"
465394,2,"customer_service",26,116000,"2015-07-20",NA
656578,1,"sales",5,146000,"2015-09-14",NA
711964,1,"customer_service",18,115000,"2011-11-07",NA
43184,3,"customer_service",16,87000,"2014-07-23",NA
528840,9,"marketing",7,131000,"2011-04-25","2013-12-27"
303022,6,"customer_service",7,61000,"2013-06-03",NA
561450,2,"customer_service",17,114000,"2012-07-16","2013-09-13"
787317,2,"sales",12,117000,"2013-07-30",NA
173198,2,"customer_service",5,73000,"2011-11-21",NA
860673,7,"customer_service",20,95000,"2014-12-08",NA
831866,1,"data_science",11,182000,"2013-07-08",NA
18394,2,"marketing",16,183000,"2013-08-05",NA
857192,1,"sales",11,134000,"2014-11-03","2015-12-03"
89502,9,"data_science",16,235000,"2013-01-07","2013-11-13"
655777,2,"data_science",21,288000,"2013-09-30",NA
714971,2,"marketing",29,167000,"2015-10-12",NA
415128,9,"sales",5,90000,"2011-04-18","2015-09-04"
502396,1,"customer_service",24,118000,"2012-03-05","2013-03-08"
326941,2,"marketing",20,217000,"2012-10-29",NA
143945,9,"customer_service",3,26000,"2015-02-17",NA
285582,3,"engineer",15,255000,"2011-11-07","2014-12-12"
482403,5,"design",20,144000,"2012-10-31",NA
535758,2,"engineer",19,325000,"2012-05-24","2015-09-04"
605401,8,"marketing",26,161000,"2015-03-16",NA
384038,1,"data_science",4,66000,"2012-06-25","2014-04-04"
23364,1,"marketing",14,147000,"2013-07-22","2014-06-06"
485963,2,"engineer",19,266000,"2015-01-21",NA
148347,1,"customer_service",11,86000,"2015-10-26",NA
405227,8,"customer_service",17,103000,"2012-06-18","2014-06-13"
400988,1,"sales",10,123000,"2012-08-06","2015-07-24"
830849,3,"engineer",28,268000,"2012-12-03",NA
638056,4,"customer_service",28,97000,"2013-12-30",NA
150285,9,"engineer",16,230000,"2014-03-10",NA
488370,4,"design",13,114000,"2014-10-13","2015-09-11"
433121,2,"customer_service",13,90000,"2015-03-02",NA
916381,1,"engineer",5,188000,"2011-11-28","2013-09-06"
519563,3,"design",4,43000,"2014-09-02",NA
895333,1,"engineer",25,252000,"2013-02-11","2014-01-03"
860198,2,"engineer",5,185000,"2015-10-12",NA
181544,1,"design",19,230000,"2012-05-07","2015-12-04"
258182,1,"customer_service",26,133000,"2013-06-24",NA
905318,3,"customer_service",1,22000,"2014-05-19",NA
220658,4,"engineer",10,142000,"2012-12-24",NA
119923,5,"customer_service",24,74000,"2014-08-25","2015-06-19"
136164,2,"design",10,120000,"2013-08-19",NA
917771,1,"marketing",25,179000,"2013-05-06","2014-06-13"
623153,4,"data_science",13,156000,"2012-02-21",NA
461707,1,"customer_service",3,30000,"2013-04-29","2015-06-19"
27889,1,"customer_service",6,65000,"2013-09-17",NA
366026,5,"sales",4,38000,"2013-12-16","2015-01-09"
114717,5,"customer_service",26,111000,"2011-11-28","2013-01-04"
661793,4,"engineer",6,162000,"2014-07-28","2015-04-06"
575457,1,"customer_service",7,70000,"2013-10-16","2014-10-24"
962422,1,"engineer",16,340000,"2012-04-30",NA
122242,2,"customer_service",24,134000,"2011-12-27","2012-12-28"
323038,3,"engineer",16,181000,"2013-09-03","2015-07-31"
884450,9,"customer_service",17,83000,"2012-11-28","2014-07-11"
716491,10,"data_science",1,50000,"2014-10-01",NA
